FeedbackId,FeedbackNumber,Ticket,Park,Ride,SubmittedAt,Channel,Rating,Sentiment,Topic,Summary,RequiresFollowUp
725,FDB0000725,2563,6,11,2026-08-03T23:00:00Z,MOBILE_SURVEY,5,POSITIVE,MASCOT_EXPERIENCE,the character interaction felt organized and memorable,False
726,FDB0000726,1724,3,,2026-05-16T03:15:00Z,MOBILE_SURVEY,2,NEGATIVE,VALUE,food and add-ons pushed the visit above expectations,True
727,FDB0000727,3981,5,47,2026-08-25T17:15:00Z,KIOSK,5,POSITIVE,ACCESSIBILITY,accessibility staff explained the process clearly and respectfully,False
728,FDB0000728,691,6,76,2026-06-02T02:00:00Z,MOBILE_SURVEY,4,POSITIVE,ACCESSIBILITY,support options made the visit much easier to manage,False
729,FDB0000729,234,2,,2026-05-20T03:30:00Z,KIOSK,3,NEGATIVE,VALUE,food and add-ons pushed the visit above expectations,True
730,FDB0000730,2155,2,58,2026-06-01T14:45:00Z,EMAIL,5,POSITIVE,ACCESSIBILITY,alternate entrance handling was smooth and well staffed,False
731,FDB0000731,3965,2,,2026-08-21T22:30:00Z,MOBILE_SURVEY,5,POSITIVE,VALUE,the mix of rides and entertainment justified the price,False
732,FDB0000732,3482,3,39,2026-07-06T11:00:00Z,MOBILE_SURVEY,5,POSITIVE,WAIT_TIME,staff kept the line moving and communicated well,False
733,FDB0000733,2139,2,83,2026-08-16T18:30:00Z,MOBILE_SURVEY,3,NEGATIVE,WAIT_TIME,line management felt confusing during the busiest hour,False
734,FDB0000734,1297,5,112,2026-07-14T04:15:00Z,EMAIL,3,POSITIVE,ACCESSIBILITY,support options made the visit much easier to manage,False
735,FDB0000735,3942,1,92,2026-08-28T00:00:00Z,MOBILE_SURVEY,5,POSITIVE,RIDE_DOWNTIME,staff kept the downtime announcement short and well managed,False
736,FDB0000736,4133,2,,2026-07-07T17:30:00Z,EMAIL,3,POSITIVE,STAFF_FRIENDLINESS,"operators were calm, friendly, and clear with instructions",False
737,FDB0000737,2383,5,9,2026-06-05T16:00:00Z,MOBILE_SURVEY,5,POSITIVE,RIDE_DOWNTIME,staff kept the downtime announcement short and well managed,False
738,FDB0000738,3213,6,,2026-08-28T11:45:00Z,CHATBOT,5,POSITIVE,VALUE,the ticket felt worth it once the add-ons were used,False
739,FDB0000739,1739,2,,2026-05-19T03:15:00Z,EMAIL,3,POSITIVE,FOOD_SERVICE,the dining team handled dietary questions well,False
740,FDB0000740,2541,5,112,2026-05-30T10:30:00Z,KIOSK,5,POSITIVE,MASCOT_EXPERIENCE,mascot timing and photo flow worked really well,False
741,FDB0000741,1439,3,98,2026-07-09T09:15:00Z,MOBILE_SURVEY,5,POSITIVE,WAIT_TIME,posted wait times stayed close to the actual experience,False
742,FDB0000742,2267,4,,2026-08-25T22:45:00Z,KIOSK,4,POSITIVE,FOOD_SERVICE,the dining team handled dietary questions well,False
743,FDB0000743,366,4,,2026-06-30T07:30:00Z,MOBILE_SURVEY,1,NEGATIVE,FOOD_SERVICE,the dining line and order handoff felt disorganized,True
744,FDB0000744,289,2,,2026-08-05T03:15:00Z,MOBILE_SURVEY,3,POSITIVE,FOOD_SERVICE,the dining team handled dietary questions well,False
745,FDB0000745,3490,5,,2026-07-13T00:15:00Z,SMS,2,NEGATIVE,VALUE,food and add-ons pushed the visit above expectations,True
746,FDB0000746,3321,1,,2026-07-23T07:30:00Z,KIOSK,5,POSITIVE,VALUE,the ticket felt worth it once the add-ons were used,False
747,FDB0000747,40,5,,2026-06-12T14:00:00Z,KIOSK,3,POSITIVE,STAFF_FRIENDLINESS,guest services solved a problem without a long escalation,False
748,FDB0000748,4108,5,66,2026-05-17T23:45:00Z,KIOSK,2,NEGATIVE,RIDE_DOWNTIME,downtime disrupted the visit more than expected,True
749,FDB0000749,970,6,,2026-05-09T12:45:00Z,KIOSK,5,NEUTRAL,CLEANLINESS,restrooms and public walkways stayed clean all day,False
750,FDB0000750,2817,2,,2026-06-10T19:00:00Z,KIOSK,3,NEUTRAL,FOOD_SERVICE,mobile ordering pickup was faster than expected,False
751,FDB0000751,1269,1,,2026-08-22T22:15:00Z,EMAIL,2,NEGATIVE,CLEANLINESS,restroom upkeep fell behind the crowd volume,True
752,FDB0000752,1256,4,30,2026-08-14T15:00:00Z,MOBILE_SURVEY,2,NEGATIVE,RIDE_DOWNTIME,multiple closures made the headline attraction hard to enjoy,True
753,FDB0000753,771,2,29,2026-07-08T09:45:00Z,EMAIL,3,POSITIVE,WAIT_TIME,posted wait times stayed close to the actual experience,False
754,FDB0000754,2208,2,,2026-07-05T01:30:00Z,MOBILE_SURVEY,4,POSITIVE,VALUE,the ticket felt worth it once the add-ons were used,False
755,FDB0000755,3515,2,,2026-05-30T02:00:00Z,SMS,5,POSITIVE,STAFF_FRIENDLINESS,guest services solved a problem without a long escalation,False
756,FDB0000756,3775,1,43,2026-05-28T03:00:00Z,MOBILE_SURVEY,4,NEUTRAL,ACCESSIBILITY,support options made the visit much easier to manage,False
757,FDB0000757,3082,3,100,2026-07-06T11:45:00Z,SMS,5,POSITIVE,MASCOT_EXPERIENCE,the entertainment team kept the atmosphere lively,False
758,FDB0000758,3072,1,,2026-08-07T15:45:00Z,CHATBOT,3,POSITIVE,CLEANLINESS,the park looked polished even during the afternoon rush,False
759,FDB0000759,3745,1,54,2026-08-28T14:15:00Z,MOBILE_SURVEY,4,POSITIVE,MASCOT_EXPERIENCE,mascot timing and photo flow worked really well,False
760,FDB0000760,2983,3,,2026-06-08T06:30:00Z,EMAIL,5,POSITIVE,VALUE,the ticket felt worth it once the add-ons were used,False
761,FDB0000761,2748,3,,2026-07-26T01:15:00Z,MOBILE_SURVEY,5,NEUTRAL,FOOD_SERVICE,food service stayed efficient even during a busy window,False
762,FDB0000762,610,2,16,2026-08-04T19:30:00Z,KIOSK,3,NEGATIVE,RIDE_DOWNTIME,multiple closures made the headline attraction hard to enjoy,True
763,FDB0000763,1202,6,21,2026-05-30T16:45:00Z,CHATBOT,4,POSITIVE,ACCESSIBILITY,accessibility staff explained the process clearly and respectfully,False
764,FDB0000764,2322,3,57,2026-06-08T13:00:00Z,EMAIL,3,POSITIVE,RIDE_DOWNTIME,recovery options made the outage less frustrating,False
765,FDB0000765,2935,1,,2026-07-13T22:15:00Z,SMS,2,NEGATIVE,STAFF_FRIENDLINESS,the response at the counter felt rushed and impersonal,True
766,FDB0000766,3107,1,,2026-06-26T16:30:00Z,SMS,5,POSITIVE,CLEANLINESS,the park looked polished even during the afternoon rush,False
767,FDB0000767,3291,3,44,2026-07-20T22:15:00Z,MOBILE_SURVEY,5,POSITIVE,WAIT_TIME,posted wait times stayed close to the actual experience,False
768,FDB0000768,2275,5,55,2026-07-17T02:30:00Z,KIOSK,3,POSITIVE,RIDE_DOWNTIME,staff kept the downtime announcement short and well managed,False
769,FDB0000769,100,3,,2026-06-07T09:15:00Z,MOBILE_SURVEY,3,POSITIVE,STAFF_FRIENDLINESS,staff handled questions quickly and stayed upbeat,False
770,FDB0000770,2104,4,,2026-07-25T07:00:00Z,MOBILE_SURVEY,1,NEGATIVE,FOOD_SERVICE,menu communication around allergens could be clearer,True
771,FDB0000771,2633,3,,2026-08-15T12:00:00Z,MOBILE_SURVEY,5,POSITIVE,CLEANLINESS,the park looked polished even during the afternoon rush,False
772,FDB0000772,431,4,,2026-08-02T00:45:00Z,MOBILE_SURVEY,5,POSITIVE,CLEANLINESS,the park looked polished even during the afternoon rush,False
773,FDB0000773,4128,3,25,2026-05-23T09:15:00Z,MOBILE_SURVEY,5,POSITIVE,WAIT_TIME,staff kept the line moving and communicated well,False
774,FDB0000774,2044,5,47,2026-05-22T20:00:00Z,SMS,4,POSITIVE,WAIT_TIME,virtual queue timing was clearer than expected,False
775,FDB0000775,1385,1,,2026-06-05T20:45:00Z,MOBILE_SURVEY,3,NEGATIVE,VALUE,premium access pricing was hard to justify,True
776,FDB0000776,1313,5,,2026-05-09T11:45:00Z,KIOSK,4,POSITIVE,FOOD_SERVICE,the dining team handled dietary questions well,False
777,FDB0000777,1078,5,32,2026-06-26T08:00:00Z,MOBILE_SURVEY,4,POSITIVE,WAIT_TIME,staff kept the line moving and communicated well,False
778,FDB0000778,3669,6,11,2026-07-14T02:45:00Z,CHATBOT,4,NEUTRAL,ACCESSIBILITY,support options made the visit much easier to manage,False
779,FDB0000779,2353,3,,2026-07-06T18:30:00Z,EMAIL,3,POSITIVE,VALUE,mobile offers made the day feel better priced,False
780,FDB0000780,1872,6,,2026-08-16T13:30:00Z,MOBILE_SURVEY,4,POSITIVE,VALUE,the ticket felt worth it once the add-ons were used,False
781,FDB0000781,3282,3,,2026-07-08T15:30:00Z,KIOSK,1,NEGATIVE,STAFF_FRIENDLINESS,the response at the counter felt rushed and impersonal,True
782,FDB0000782,1376,5,45,2026-06-16T16:45:00Z,EMAIL,5,NEUTRAL,RIDE_DOWNTIME,recovery options made the outage less frustrating,False
783,FDB0000783,2197,4,67,2026-07-12T18:15:00Z,MOBILE_SURVEY,5,POSITIVE,WAIT_TIME,virtual queue timing was clearer than expected,False
784,FDB0000784,2154,3,79,2026-07-08T23:45:00Z,MOBILE_SURVEY,3,POSITIVE,ACCESSIBILITY,accessibility staff explained the process clearly and respectfully,False
785,FDB0000785,961,1,,2026-07-16T19:45:00Z,SMS,4,POSITIVE,FOOD_SERVICE,mobile ordering pickup was faster than expected,False
786,FDB0000786,2832,2,,2026-06-27T16:15:00Z,EMAIL,5,POSITIVE,VALUE,mobile offers made the day feel better priced,False
787,FDB0000787,2760,5,15,2026-06-02T16:15:00Z,KIOSK,4,POSITIVE,RIDE_DOWNTIME,recovery options made the outage less frustrating,False
788,FDB0000788,936,2,104,2026-08-17T13:45:00Z,MOBILE_SURVEY,4,POSITIVE,WAIT_TIME,virtual queue timing was clearer than expected,False
789,FDB0000789,37,1,,2026-07-05T21:30:00Z,MOBILE_SURVEY,3,POSITIVE,VALUE,mobile offers made the day feel better priced,False
790,FDB0000790,1791,3,,2026-08-26T20:15:00Z,CHATBOT,5,POSITIVE,CLEANLINESS,cleanup crews were visible without getting in the way,False
791,FDB0000791,2539,1,37,2026-06-20T15:30:00Z,CHATBOT,1,NEGATIVE,MASCOT_EXPERIENCE,photo timing around the character greeting felt rushed,True
792,FDB0000792,2387,5,,2026-07-01T07:15:00Z,EMAIL,3,POSITIVE,CLEANLINESS,the park looked polished even during the afternoon rush,False
793,FDB0000793,605,1,,2026-06-12T01:30:00Z,CHATBOT,5,NEUTRAL,STAFF_FRIENDLINESS,"operators were calm, friendly, and clear with instructions",False
794,FDB0000794,4063,2,,2026-05-18T22:15:00Z,MOBILE_SURVEY,2,NEGATIVE,FOOD_SERVICE,the dining line and order handoff felt disorganized,True
795,FDB0000795,266,2,,2026-05-22T09:45:00Z,KIOSK,5,POSITIVE,VALUE,mobile offers made the day feel better priced,False
796,FDB0000796,382,2,38,2026-07-27T23:30:00Z,KIOSK,5,POSITIVE,MASCOT_EXPERIENCE,mascot timing and photo flow worked really well,False
797,FDB0000797,3707,1,,2026-05-27T21:15:00Z,KIOSK,3,NEUTRAL,STAFF_FRIENDLINESS,guest services solved a problem without a long escalation,False
798,FDB0000798,3538,3,,2026-06-27T04:45:00Z,KIOSK,1,NEGATIVE,STAFF_FRIENDLINESS,the response at the counter felt rushed and impersonal,True
799,FDB0000799,2733,2,83,2026-08-29T01:15:00Z,KIOSK,4,POSITIVE,RIDE_DOWNTIME,the team explained the delay clearly and offered alternatives,False
800,FDB0000800,1702,6,,2026-08-09T00:45:00Z,MOBILE_SURVEY,4,NEUTRAL,STAFF_FRIENDLINESS,guest services solved a problem without a long escalation,False
801,FDB0000801,3367,3,98,2026-08-27T20:45:00Z,SMS,5,POSITIVE,RIDE_DOWNTIME,recovery options made the outage less frustrating,False
802,FDB0000802,3626,5,,2026-05-11T04:30:00Z,MOBILE_SURVEY,3,NEGATIVE,CLEANLINESS,restroom upkeep fell behind the crowd volume,False
803,FDB0000803,1656,5,,2026-08-16T11:30:00Z,SMS,4,POSITIVE,FOOD_SERVICE,food service stayed efficient even during a busy window,False
804,FDB0000804,1389,4,77,2026-05-09T05:30:00Z,KIOSK,4,POSITIVE,RIDE_DOWNTIME,recovery options made the outage less frustrating,False
805,FDB0000805,2071,1,24,2026-05-05T04:00:00Z,MOBILE_SURVEY,4,POSITIVE,RIDE_DOWNTIME,staff kept the downtime announcement short and well managed,False
806,FDB0000806,167,2,,2026-05-28T11:30:00Z,MOBILE_SURVEY,1,NEGATIVE,CLEANLINESS,restroom upkeep fell behind the crowd volume,True
807,FDB0000807,1668,1,50,2026-07-22T22:30:00Z,MOBILE_SURVEY,5,POSITIVE,RIDE_DOWNTIME,staff kept the downtime announcement short and well managed,False
808,FDB0000808,347,1,84,2026-06-10T18:45:00Z,EMAIL,3,POSITIVE,ACCESSIBILITY,alternate entrance handling was smooth and well staffed,False
809,FDB0000809,345,4,,2026-06-03T15:00:00Z,MOBILE_SURVEY,4,POSITIVE,CLEANLINESS,restrooms and public walkways stayed clean all day,False
810,FDB0000810,3525,6,,2026-08-16T07:45:00Z,EMAIL,5,POSITIVE,CLEANLINESS,restrooms and public walkways stayed clean all day,False
811,FDB0000811,2317,5,,2026-08-11T20:00:00Z,MOBILE_SURVEY,5,POSITIVE,VALUE,the mix of rides and entertainment justified the price,False
812,FDB0000812,385,5,45,2026-05-19T01:15:00Z,EMAIL,5,POSITIVE,WAIT_TIME,staff kept the line moving and communicated well,False
813,FDB0000813,3482,3,,2026-07-07T04:45:00Z,EMAIL,5,POSITIVE,VALUE,mobile offers made the day feel better priced,False
814,FDB0000814,2540,3,57,2026-06-05T22:45:00Z,MOBILE_SURVEY,3,NEGATIVE,ACCESSIBILITY,support was available but not communicated clearly enough,True
815,FDB0000815,3813,3,,2026-06-20T12:30:00Z,SMS,3,POSITIVE,STAFF_FRIENDLINESS,guest services solved a problem without a long escalation,False
816,FDB0000816,2517,6,85,2026-05-10T21:15:00Z,MOBILE_SURVEY,4,POSITIVE,WAIT_TIME,virtual queue timing was clearer than expected,False
817,FDB0000817,1813,6,,2026-05-04T06:30:00Z,MOBILE_SURVEY,3,POSITIVE,CLEANLINESS,cleanup crews were visible without getting in the way,False
818,FDB0000818,3789,3,42,2026-06-09T23:45:00Z,SMS,4,POSITIVE,RIDE_DOWNTIME,staff kept the downtime announcement short and well managed,False
819,FDB0000819,3827,5,109,2026-05-13T11:00:00Z,KIOSK,5,POSITIVE,RIDE_DOWNTIME,the team explained the delay clearly and offered alternatives,False
820,FDB0000820,3099,3,107,2026-06-01T13:45:00Z,MOBILE_SURVEY,5,POSITIVE,ACCESSIBILITY,alternate entrance handling was smooth and well staffed,False
821,FDB0000821,2776,5,9,2026-08-23T20:30:00Z,EMAIL,3,NEGATIVE,WAIT_TIME,wait time information changed too often in the app,False
822,FDB0000822,277,6,10,2026-07-30T19:45:00Z,KIOSK,4,POSITIVE,RIDE_DOWNTIME,staff kept the downtime announcement short and well managed,False
823,FDB0000823,1551,4,,2026-05-28T10:45:00Z,EMAIL,4,POSITIVE,STAFF_FRIENDLINESS,"operators were calm, friendly, and clear with instructions",False
824,FDB0000824,1403,3,65,2026-05-18T05:00:00Z,MOBILE_SURVEY,3,NEUTRAL,MASCOT_EXPERIENCE,the entertainment team kept the atmosphere lively,False
825,FDB0000825,3391,6,,2026-06-25T22:30:00Z,MOBILE_SURVEY,2,NEGATIVE,CLEANLINESS,trash overflow was noticeable in one of the busiest zones,True
826,FDB0000826,473,3,,2026-06-10T21:45:00Z,MOBILE_SURVEY,5,POSITIVE,VALUE,the mix of rides and entertainment justified the price,False
827,FDB0000827,2450,4,67,2026-08-03T23:45:00Z,MOBILE_SURVEY,5,POSITIVE,MASCOT_EXPERIENCE,the entertainment team kept the atmosphere lively,False
828,FDB0000828,3570,3,100,2026-05-11T07:00:00Z,MOBILE_SURVEY,4,POSITIVE,WAIT_TIME,staff kept the line moving and communicated well,False
829,FDB0000829,3581,3,41,2026-08-27T20:30:00Z,MOBILE_SURVEY,1,NEGATIVE,MASCOT_EXPERIENCE,the mascot set ended abruptly and confused guests nearby,True
830,FDB0000830,1361,1,,2026-06-01T12:00:00Z,MOBILE_SURVEY,5,POSITIVE,CLEANLINESS,cleanup crews were visible without getting in the way,False
831,FDB0000831,1635,2,,2026-08-27T22:00:00Z,KIOSK,4,POSITIVE,FOOD_SERVICE,food service stayed efficient even during a busy window,False
832,FDB0000832,1641,1,37,2026-08-03T08:15:00Z,MOBILE_SURVEY,4,POSITIVE,RIDE_DOWNTIME,the team explained the delay clearly and offered alternatives,False
833,FDB0000833,3402,3,97,2026-06-28T15:00:00Z,KIOSK,4,NEUTRAL,ACCESSIBILITY,support options made the visit much easier to manage,False
834,FDB0000834,4096,3,69,2026-07-05T15:15:00Z,MOBILE_SURVEY,3,NEGATIVE,RIDE_DOWNTIME,the ride went down with very little communication,True
835,FDB0000835,2657,5,,2026-06-01T19:30:00Z,EMAIL,4,POSITIVE,STAFF_FRIENDLINESS,guest services solved a problem without a long escalation,False
836,FDB0000836,3973,3,3,2026-06-27T16:30:00Z,MOBILE_SURVEY,4,POSITIVE,WAIT_TIME,posted wait times stayed close to the actual experience,False
837,FDB0000837,3694,3,102,2026-05-07T04:00:00Z,SMS,5,POSITIVE,RIDE_DOWNTIME,the team explained the delay clearly and offered alternatives,False
838,FDB0000838,2320,5,,2026-05-02T08:15:00Z,MOBILE_SURVEY,4,POSITIVE,VALUE,the ticket felt worth it once the add-ons were used,False
839,FDB0000839,2438,4,62,2026-07-22T22:15:00Z,MOBILE_SURVEY,4,NEUTRAL,RIDE_DOWNTIME,staff kept the downtime announcement short and well managed,False
840,FDB0000840,3267,3,,2026-08-16T01:00:00Z,MOBILE_SURVEY,5,POSITIVE,CLEANLINESS,cleanup crews were visible without getting in the way,False
841,FDB0000841,1642,5,22,2026-05-19T12:45:00Z,MOBILE_SURVEY,5,POSITIVE,ACCESSIBILITY,alternate entrance handling was smooth and well staffed,False
842,FDB0000842,951,3,102,2026-05-08T16:15:00Z,EMAIL,4,NEUTRAL,WAIT_TIME,virtual queue timing was clearer than expected,False
843,FDB0000843,1082,6,,2026-06-25T18:30:00Z,EMAIL,5,POSITIVE,FOOD_SERVICE,the dining team handled dietary questions well,False
844,FDB0000844,3131,2,38,2026-07-31T18:45:00Z,SMS,4,NEUTRAL,ACCESSIBILITY,support options made the visit much easier to manage,False
845,FDB0000845,3511,5,,2026-06-11T17:15:00Z,MOBILE_SURVEY,3,NEGATIVE,STAFF_FRIENDLINESS,staff instructions were inconsistent at the ride entrance,False
846,FDB0000846,1721,4,62,2026-08-08T08:00:00Z,MOBILE_SURVEY,4,POSITIVE,WAIT_TIME,staff kept the line moving and communicated well,False
847,FDB0000847,2618,1,24,2026-05-29T18:45:00Z,KIOSK,5,POSITIVE,WAIT_TIME,posted wait times stayed close to the actual experience,False
848,FDB0000848,2042,2,,2026-06-30T19:30:00Z,MOBILE_SURVEY,5,POSITIVE,FOOD_SERVICE,food service stayed efficient even during a busy window,False
849,FDB0000849,187,6,87,2026-08-13T18:15:00Z,EMAIL,4,NEUTRAL,ACCESSIBILITY,alternate entrance handling was smooth and well staffed,False
850,FDB0000850,1255,3,,2026-08-20T18:45:00Z,KIOSK,4,POSITIVE,VALUE,the mix of rides and entertainment justified the price,False
851,FDB0000851,1986,1,,2026-08-10T12:15:00Z,KIOSK,3,POSITIVE,FOOD_SERVICE,mobile ordering pickup was faster than expected,False
852,FDB0000852,305,5,112,2026-05-20T19:30:00Z,EMAIL,2,NEGATIVE,WAIT_TIME,line management felt confusing during the busiest hour,True
853,FDB0000853,1502,1,,2026-08-03T20:45:00Z,MOBILE_SURVEY,3,POSITIVE,CLEANLINESS,restrooms and public walkways stayed clean all day,False
854,FDB0000854,2634,3,,2026-05-22T13:45:00Z,KIOSK,5,POSITIVE,FOOD_SERVICE,the dining team handled dietary questions well,False
855,FDB0000855,2973,2,,2026-05-27T04:15:00Z,EMAIL,4,POSITIVE,CLEANLINESS,the park looked polished even during the afternoon rush,False
856,FDB0000856,3246,6,,2026-06-05T14:45:00Z,MOBILE_SURVEY,5,NEUTRAL,VALUE,the mix of rides and entertainment justified the price,False
857,FDB0000857,2331,5,15,2026-05-04T00:00:00Z,KIOSK,3,POSITIVE,RIDE_DOWNTIME,the team explained the delay clearly and offered alternatives,False
858,FDB0000858,826,6,52,2026-05-20T03:00:00Z,KIOSK,2,NEGATIVE,WAIT_TIME,the queue moved slowly and updates were inconsistent,True
859,FDB0000859,3218,2,,2026-05-10T17:15:00Z,MOBILE_SURVEY,2,NEGATIVE,FOOD_SERVICE,food pickup lagged behind the quoted collection time,True
860,FDB0000860,1247,3,,2026-05-24T16:30:00Z,MOBILE_SURVEY,3,NEGATIVE,CLEANLINESS,trash overflow was noticeable in one of the busiest zones,False
861,FDB0000861,1877,4,62,2026-05-08T01:45:00Z,MOBILE_SURVEY,5,POSITIVE,WAIT_TIME,virtual queue timing was clearer than expected,False
862,FDB0000862,2691,5,,2026-05-23T15:15:00Z,EMAIL,4,POSITIVE,FOOD_SERVICE,the dining team handled dietary questions well,False
863,FDB0000863,1063,1,24,2026-08-19T07:45:00Z,SMS,4,POSITIVE,WAIT_TIME,virtual queue timing was clearer than expected,False
864,FDB0000864,3455,3,,2026-08-11T23:15:00Z,KIOSK,4,NEUTRAL,VALUE,mobile offers made the day feel better priced,False
865,FDB0000865,2099,5,,2026-05-10T22:00:00Z,KIOSK,3,POSITIVE,VALUE,mobile offers made the day feel better priced,False
866,FDB0000866,2350,1,,2026-05-29T14:45:00Z,KIOSK,2,NEGATIVE,CLEANLINESS,tables and walkways stayed messy during peak lunch time,True
867,FDB0000867,3519,3,79,2026-07-21T00:45:00Z,MOBILE_SURVEY,5,POSITIVE,ACCESSIBILITY,support options made the visit much easier to manage,False
868,FDB0000868,1334,5,36,2026-05-06T19:45:00Z,EMAIL,3,POSITIVE,ACCESSIBILITY,alternate entrance handling was smooth and well staffed,False
869,FDB0000869,546,5,112,2026-06-06T04:45:00Z,MOBILE_SURVEY,5,NEUTRAL,RIDE_DOWNTIME,staff kept the downtime announcement short and well managed,False
870,FDB0000870,1307,5,47,2026-07-30T20:45:00Z,MOBILE_SURVEY,5,POSITIVE,ACCESSIBILITY,support options made the visit much easier to manage,False
871,FDB0000871,2471,3,105,2026-08-26T23:15:00Z,MOBILE_SURVEY,5,POSITIVE,ACCESSIBILITY,alternate entrance handling was smooth and well staffed,False
872,FDB0000872,3778,3,48,2026-07-22T15:45:00Z,MOBILE_SURVEY,5,POSITIVE,ACCESSIBILITY,support options made the visit much easier to manage,False
873,FDB0000873,3044,5,,2026-08-18T11:00:00Z,KIOSK,3,POSITIVE,FOOD_SERVICE,food service stayed efficient even during a busy window,False
874,FDB0000874,2305,1,,2026-06-07T09:30:00Z,MOBILE_SURVEY,4,POSITIVE,CLEANLINESS,the park looked polished even during the afternoon rush,False
875,FDB0000875,2955,1,33,2026-06-14T09:30:00Z,CHATBOT,5,NEUTRAL,WAIT_TIME,posted wait times stayed close to the actual experience,False
876,FDB0000876,288,5,46,2026-05-02T22:45:00Z,KIOSK,5,POSITIVE,ACCESSIBILITY,alternate entrance handling was smooth and well staffed,False
877,FDB0000877,750,5,36,2026-08-12T21:15:00Z,EMAIL,4,POSITIVE,RIDE_DOWNTIME,staff kept the downtime announcement short and well managed,False
878,FDB0000878,22,5,,2026-05-14T01:45:00Z,KIOSK,5,NEUTRAL,VALUE,the ticket felt worth it once the add-ons were used,False
879,FDB0000879,602,1,59,2026-06-05T23:30:00Z,MOBILE_SURVEY,4,POSITIVE,MASCOT_EXPERIENCE,mascot timing and photo flow worked really well,False
880,FDB0000880,1244,3,78,2026-06-22T01:15:00Z,CHATBOT,2,NEGATIVE,RIDE_DOWNTIME,the ride went down with very little communication,True
881,FDB0000881,1356,2,106,2026-06-12T08:15:00Z,MOBILE_SURVEY,4,POSITIVE,RIDE_DOWNTIME,recovery options made the outage less frustrating,False
882,FDB0000882,1090,1,,2026-08-21T16:30:00Z,MOBILE_SURVEY,3,NEGATIVE,CLEANLINESS,trash overflow was noticeable in one of the busiest zones,False
883,FDB0000883,562,4,56,2026-06-18T15:30:00Z,MOBILE_SURVEY,4,POSITIVE,RIDE_DOWNTIME,the team explained the delay clearly and offered alternatives,False
884,FDB0000884,3506,5,,2026-06-22T19:45:00Z,EMAIL,4,POSITIVE,CLEANLINESS,cleanup crews were visible without getting in the way,False
885,FDB0000885,1029,5,,2026-08-08T03:00:00Z,EMAIL,4,POSITIVE,STAFF_FRIENDLINESS,guest services solved a problem without a long escalation,False
886,FDB0000886,3881,3,,2026-06-08T00:30:00Z,CHATBOT,3,NEGATIVE,VALUE,the experience felt expensive once extras were added,True
887,FDB0000887,1212,1,,2026-05-10T17:00:00Z,MOBILE_SURVEY,3,POSITIVE,VALUE,mobile offers made the day feel better priced,False
888,FDB0000888,1946,5,45,2026-06-18T21:30:00Z,EMAIL,5,POSITIVE,WAIT_TIME,posted wait times stayed close to the actual experience,False
889,FDB0000889,1117,5,55,2026-07-01T14:00:00Z,KIOSK,3,NEUTRAL,MASCOT_EXPERIENCE,the character interaction felt organized and memorable,False
890,FDB0000890,1518,1,24,2026-06-28T22:15:00Z,CHATBOT,3,POSITIVE,MASCOT_EXPERIENCE,mascot timing and photo flow worked really well,False
891,FDB0000891,1305,3,8,2026-05-01T21:30:00Z,CHATBOT,5,POSITIVE,MASCOT_EXPERIENCE,the character interaction felt organized and memorable,False
892,FDB0000892,2013,5,15,2026-07-21T20:15:00Z,MOBILE_SURVEY,3,NEUTRAL,WAIT_TIME,virtual queue timing was clearer than expected,False
893,FDB0000893,3131,2,16,2026-07-30T17:00:00Z,MOBILE_SURVEY,2,NEGATIVE,RIDE_DOWNTIME,the ride went down with very little communication,True
894,FDB0000894,3215,6,110,2026-08-19T12:15:00Z,MOBILE_SURVEY,4,NEUTRAL,RIDE_DOWNTIME,staff kept the downtime announcement short and well managed,False
895,FDB0000895,502,5,,2026-05-27T17:15:00Z,MOBILE_SURVEY,3,NEGATIVE,VALUE,premium access pricing was hard to justify,True
896,FDB0000896,2779,2,,2026-05-24T15:30:00Z,CHATBOT,5,POSITIVE,VALUE,the mix of rides and entertainment justified the price,False
897,FDB0000897,3927,1,,2026-06-06T18:30:00Z,MOBILE_SURVEY,3,NEGATIVE,STAFF_FRIENDLINESS,the response at the counter felt rushed and impersonal,False
898,FDB0000898,3953,3,,2026-07-22T00:00:00Z,MOBILE_SURVEY,4,POSITIVE,CLEANLINESS,the park looked polished even during the afternoon rush,False
899,FDB0000899,2349,3,3,2026-06-02T17:15:00Z,EMAIL,3,NEUTRAL,RIDE_DOWNTIME,recovery options made the outage less frustrating,False
900,FDB0000900,2770,3,,2026-06-19T09:00:00Z,KIOSK,3,POSITIVE,STAFF_FRIENDLINESS,"operators were calm, friendly, and clear with instructions",False
901,FDB0000901,3426,6,64,2026-06-26T02:00:00Z,EMAIL,3,NEGATIVE,WAIT_TIME,wait time information changed too often in the app,False
902,FDB0000902,546,5,,2026-06-05T08:45:00Z,MOBILE_SURVEY,4,NEUTRAL,VALUE,the mix of rides and entertainment justified the price,False
903,FDB0000903,347,1,,2026-06-10T16:00:00Z,MOBILE_SURVEY,4,POSITIVE,VALUE,the mix of rides and entertainment justified the price,False
904,FDB0000904,390,3,35,2026-07-28T14:45:00Z,EMAIL,3,POSITIVE,RIDE_DOWNTIME,recovery options made the outage less frustrating,False
905,FDB0000905,608,3,,2026-06-09T00:45:00Z,MOBILE_SURVEY,4,POSITIVE,VALUE,the mix of rides and entertainment justified the price,False
